g1	g0	g2	g3	g6	g4	g9	g5	g7	g8	g12	g11	g14	g13	g15	g10	g19	g18	g17	g16	g20
Gelse-mpi.v2.3-MPIG027440	1.13702359137996	0.536952189404896	0.811944584017784	0.634865336596459	0.649271489347455	1.12017545688252	1.20300852924142	0.827028764336153	1.18744435023758	0.792137408968871	1.04942095201664	0.625092421756531	0.985575209934004	0.937641162336173	1.19125054434002	0.954651488310675	1.75975655091496	1.187141673517	0.237855270864316	1.30566691391975	1.49524063867758
Gelse-mpi.v2.3-MPIG027450	0.429149839924139	0.650620248032374	0.535413204379254	0.606950154684569	0.375476761235252	0.875849417851641	0.717115627262374	0.569135866068036	0.520784538559413	0.487396419361892	0.804084558061407	0.635403464084736	0.228532053271747	0.436643324554715	0.350661778789378	0.251320907098403	0.819212039599673	0.67389463836379	0.155108803785521	0.455022220627008	0
Gelse-mpi.v2.3-MPIG027460	0.225050105317164	0.444299272313083	0.327429536835182	0.388962334529395	0.274660292913437	0.748956492701591	0.554534095804902	0.321433725165983	0.340523568878932	0.285796334944164	0.660121437524503	0.365146040152345	0.246735880094611	0.392183190008372	0	0.146524176981754	0	0.3414065510641	0	0.28236216057831	0
Gelse-mpi.v2.3-MPIG027470	0.0306709780942571	0.193443817332669	0.155376468353507	0.133366194785013	0.14204108807088	0.273159335229844	0.287584575727558	0.131092654106806	0.0775612307081289	0.0193212111106326	0.474933703453478	0.225193319860726	0.345510639557446	0.15750910821881	0	0.0742480163249295	0.501584001692866	0	0.107928331967562	0	0
Gelse-mpi.v2.3-MPIG027480	0.481801056464558	0.300153598705653	0.446179658829554	0.36012750741318	0.309327856842992	0.404785873512555	0.515175694087861	0.802736104832858	0.237999927954141	0.398541604173458	0.704042506295799	0.365826733514147	0	0.251288157835133	0.148978238633869	0.440009757431813	0	1.38222896918185	0.147125187826807	0.0775829172146584	0.282398282012131
Gelse-mpi.v2.3-MPIG027490	0	0	0	0	0	0	0.29976750582879	0.0110394430409669	0	0	0	0	0	0	0	0	0	0	0	0	0
Gelse-mpi.v2.3-MPIG027500	0.0224935646011554	0	0	0.0172871128399453	0	0.271241958338213	0.449160772609745	0.0280019640614922	0	0	0.103810351792013	0.629363822464499	0.082098036569077	0	0	0.208051659771347	0	0.19784649871952	0	0	0.311440275524503
Gelse-mpi.v2.3-MPIG027510	0.143028058054261	0.193686025134771	0.194634292938994	0.227645976074199	0.192138404494373	0.289245111863573	0.54978186359218	0.1344674898341	0.0579727513554094	0.137009931164648	0.0413788220235397	0.304338433831432	0.0348161548632998	0.343561123169177	0	0.411216148448878	0	0	0.100332699779555	0.11458884409428	0.894776677182611
Gelse-mpi.v2.3-MPIG027520	0.0350627211144553	0.0732618397032504	0.128634647250376	0.0152084933963203	0.0310611075505874	0.258015356431572	0.109684221140171	0.0498166644969187	0.0132676330111217	0.115316450523595	0.164764323746377	0.0361003118854956	0.139291360860328	0.22855797209816	0	0.0819756850134346	0	0	0	0	0
Gelse-mpi.v2.3-MPIG027530	0.0377502744802594	0.0427991556826179	0.067598129017773	0.177707500111507	0.223240508131321	0	0.233330619488782	0.00880203692177881	0.0215909504426318	0.183387896682939	0.0530752397059187	0	0	0.0259848690085922	0.0926210419760402	0.0209057378005343	0	0	0.337593926367763	0	0
Gelse-mpi.v2.3-MPIG027540	0.677226070968932	0.750690517735127	0.656759021718586	0.772742905837272	0.640803499660293	0.652085599120083	0.898514845091477	0.774010386612525	0.732061283007027	0.762684942519397	0.708703935494668	0.748337734719625	0.895689411277098	0.669087227456314	0.707577966209457	0.747307784403297	0.832997646497037	0.932630588275542	0.750774615819943	0.810008028107961	0.430108692631154
Gelse-mpi.v2.3-MPIG027550	0.0358445244537765	0.0668535262551074	0.020449294994575	0.109288683975601	0.0878282617774823	0.109185825023166	2.52764857051888	0.0751274527548196	0.0311439141977739	0.0472792646128941	1.18642907409208	0.0813090872446847	0.247635611670218	0.0498766953797373	0	0.224459691563489	0	0	0	0	0
Gelse-mpi.v2.3-MPIG027560	0.888970266580999	0.24231760434871	0.981562070688925	0.529601759455218	0.458528907006885	0.891851740375562	0.439994761709844	0.826678007719159	0.475269536824992	0.552611545715529	0.743898787000098	0.40150382635157	0.516527051523042	0.586244743896346	0.524344836289393	0.318829056823813	0.26925225103583	0.40783983475702	0.242231292241536	0.808104786677558	0.538800838762354
Gelse-mpi.v2.3-MPIG027570	0.826618340177179	1.66143014933393	1.56520461644482	1.56528165799822	2.12584794520347	0.981343153977156	0.957125012127374	1.11474562513551	0.858661973838057	1.60251100670549	1.2314456576851	1.37010625528646	1.73310415900299	2.38357949333006	0.747896396564841	1.3668368151146	0.785289951469886	1.27954495929856	1.19702185290645	0.946653899185016	1.01267354057524
Gelse-mpi.v2.3-MPIG027580	0.584725651804004	0.0345997879231406	0.174203552478892	0.189061817858008	0.136844696640187	0.501865348689502	0.256173622935141	0.0259839479931027	0.54639671091828	0.170129510176067	0.383589480730481	0.0240741133076343	0.135392734124097	0.0831443731921996	0.108966632720403	0.0528982903298293	0.469531144672885	0.650810564686798	0.127190803996481	0	0.344813037518002
Gelse-mpi.v2.3-MPIG027590	0.324388551780359	0.197663130934455	0.361452882203675	0.348926145660957	0.239018146862337	0.460665670353962	0.436576770047959	0.628563219134285	0.254345957459785	0.243433313130468	0.286620133396929	0.112359973083906	0.35628121589368	0.204469726604833	0.39551444640716	0.214237658215976	0.247845767937177	0.392131548477458	0.414970567666721	0.236038953622176	0.520281188183429
Gelse-mpi.v2.3-MPIG027600	0.0630443968658521	0.160534795135139	0.0501322407719889	0.073472133469395	0.112000484652361	0.281843837319297	0.232453490321154	0.0922049560431417	0.0727631254519923	0.107393229482497	0.0500625072990693	0.0840077878239247	0.626531231060856	0.102548085866476	0	0.298855232442967	0	0.250201605787883	0	0.0641323445147177	0
Gelse-mpi.v2.3-MPIG027610	0.155369119115465	0.139941186853439	0.0396711015955533	0.158240634965501	0.189033559165437	0.195757041376216	0.0993125655242335	0.125129157578102	0.105711914584587	0.0833657904268941	0.123069898083153	0.0332561472505916	0.276410747058285	0.119760256642099	0.122374985747232	0.126622326706641	0	0	0.307577904684501	0.592321731546696	0
Gelse-mpi.v2.3-MPIG027620	0.615402509155159	0.589243110491964	0.522205614068605	0.707765169531202	0.721146149863967	0.76832758090012	0.465310258687531	0.563371520834454	0.746606775596537	0.452688833016354	0.531274995698005	0.499787356615806	1.4284863962781	0.830868709816709	0.397388697693143	0.697773491636343	0.710316671927107	0.554724661557524	0.181714374170897	0.194370537663919	0.382235591627214
Gelse-mpi.v2.3-MPIG027630	0	0.0169214628799053	0.0863059475088163	0.0528001773869494	0.030512123564936	0.346004918210244	0.540696576180738	0.128342500535746	0.0413184337161977	0.0741358206297509	0.481272569888814	0.0464396353062496	0.082098036569077	0	0.156358095608913	0.0368876746116193	1.34300290954441	0.862467188940984	0.466108616356941	0.131094611824581	0
Gelse-mpi.v2.3-MPIG027640	0.0791785611952599	0.0530274491988456	0.047386193173028	0.0148878736141655	0.050736494069838	0.21040996136058	0.989535115657549	0.0693546712427779	0.0369482867521069	0.0285366774406882	1.03164142643911	0	0.302908278080965	0	0	0.0360065826303192	0.212028631395281	0	0	0.18999933773962	0
Gelse-mpi.v2.3-MPIG027650	0	0	0.0105808104978136	0	0	0.00919410592352507	0.0491570551562348	0	0	0	0	0	0	0	0	0.0822967867297556	0	0	0	0	0
Gelse-mpi.v2.3-MPIG027680	0.0276942138376912	0.0384246902962445	0.0553970959947655	0.377164751658484	0.331636753613283	0.050122735136164	0.0242555371694668	0.0383390015704209	0	0.196388036964725	0.032279191648914	0	0.154494302761743	0.115974269098855	0	0.0286295758660984	0.972879480870237	0	0.279441935307229	0	0
Gelse-mpi.v2.3-MPIG027700	0.435336082179658	0.468879954389716	0.491053351889599	0.600820793665118	0.613876144446957	0.51947241622041	0.416697901247104	0.623845845285519	0.398742811674443	0.523927065339575	0.574666257045972	0.430056329908406	0.419724477127376	0.551576696276903	0.650650828102404	0.400037296639477	0.353900656399631	0.358138127915403	0.836164066881776	0.117695600686087	0
Gelse-mpi.v2.3-MPIG027710	0.662664361118896	0.10269795805796	0.392815938740673	0.294217382221371	0.173220990947983	0.0937857413774517	0.179754189132099	0.155086391937257	1.12234682974291	0.243177694384252	0.0485702080839152	0.117502048341684	0	0.0841805208274911	0.478286011954935	0.304037042902218	0.881053202818207	0.13562998360281	0	0	0.624536702803592
Gelse-mpi.v2.3-MPIG027720	0.00750371200991054	0	0.0392502081288063	0.0972244927836756	0	0	0	0.0266394157603194	0	0	0	0	0	0	0	0.0352163946153117	0	0	0	0.146469744833009	0
Gelse-mpi.v2.3-MPIG027740	0.429895733139018	0.0332989946296321	0.0415488540434566	0.417335689369268	0.116451784490385	0.106671673890435	0.057061498290298	0.769505087139546	0.505628504852848	0.062122852061562	0.0991917771836471	0.0718932711524378	0	0.104828714223845	0.0713773204987804	0	0	0	0	0	0.699077451618137
Gelse-mpi.v2.3-MPIG027750	0.117542214194701	0.192660109256536	0.133249687474496	0.169073213188376	0.124511365659925	0	0	0.202291734985086	0.0230242694094616	0.206702640098288	0	0.165961397811782	0	0	0	0.119236733470639	0	0	0	0	0
Gelse-mpi.v2.3-MPIG027760	0	0.0301002370220151	0	0	0.0258153595052593	0	0	0	0.0319761735408263	0.0205769423735103	0	0	0.164807847681791	0	0	0.0404413281563482	0	0	0.0676408587618141	0	0
Gelse-mpi.v2.3-MPIG027790	0.128322727370067	0.184199097703387	0.1870660261796	0.370983574329571	0.35891236597268	0.107695018483287	0.138308928584543	0.051762249277981	0.279363376473745	0.141054808381179	0.166389332693843	0.487607229617262	0	0.273834728499858	0	0	0	0	0.246574933109222	0	0
Gelse-mpi.v2.3-MPIG027810	0.0150161990277017	0.0551649038586274	0.0646285030987794	0.0330341356994041	0.0872929738591609	0.0932186507422296	0.167796551716767	0.131544327975153	0.0245666427028318	0.118107294751787	0.0520408781250434	0.0991800141901128	0	0	0.108966632720403	0.087956894044621	0	0.101054194833878	0.177720990021406	0	0.457111056167917
Gelse-mpi.v2.3-MPIG027820	0.013590858828118	0.0366060226747792	0.0124311061760284	0.0252064431002056	0.0510947913184865	0	0	0.0421609622543831	0	0.0485099968697278	0	0.0329471331282639	0	0	0	0.0267082786372893	0	0	0	0	0
Gelse-mpi.v2.3-MPIG027830	0.0160023897397326	0.00708730234176036	0.0334235605077172	0.017908146645897	0.156081831186762	0.0147094571368619	0	0.0236994763844254	0.0535090108972892	0.0347925918389009	0	0	0	0	0	0	0	0	0.691530184724402	0	0
Gelse-mpi.v2.3-MPIG027840	0.0087908017145581	0.0586453127057283	0.00924203912987259	0.0659760809017941	0.17027729408303	0	0	0	0	0.0727330498629711	0	0	0	0.0831443731921996	0	0	0	0	0.335469547507535	0	0
Gelse-mpi.v2.3-MPIG027850	0.0127780936187412	0.0335514594900534	0	0	0.0114822370228009	0	0	0.0374912002504358	0.0234036630441736	0	0.0798993751931272	0	0	0.160965960851214	0	0	0	0	0	0	0
Gelse-mpi.v2.3-MPIG027900	0.034115315249066	0.18164434390108	0.066876407075595	0.0927242167516849	0.194725886384797	0.269374106573246	0.109123569415321	0.0669917095201648	0.0431208105312399	0.0996562841821708	0.155665559649013	0.211069641048938	0.294300157002675	0.060371638136194	0.0677481311949641	0.0520848122523934	0.518469236094585	0.307412032119798	0.0893514910800074	0.12228658315427	0
Gelse-mpi.v2.3-MPIG027910	0.644574647747262	0.666015343643251	0.671144627496996	0.589032489555939	0.575156289853506	0.576705541602033	0.805077784362817	0.6474025832828	0.542786001940222	0.624513147338888	0.922049486736406	0.573582645294458	0.616811687624764	0.818882932786186	0.860339288106958	0.638664712701845	0.45481200682873	0.647880831700118	0.462694823720677	0.558128377497313	1.00029677937248
Gelse-mpi.v2.3-MPIG027920	0.336929535157616	0.575780012262008	0.414554953071104	0.326863660468644	0.297873692301655	0.576385927202258	0.379987832900385	0.58159483118784	0.545757685091937	0.365615696460882	0.128804003932471	0.664688668382719	0.745446130340062	0.20740823143139	0.409326930704074	0.734233957046488	0	0.420123817050211	0.490460647654622	0.719844575999059	0.574991933628652
Gelse-mpi.v2.3-MPIG027930	0.446685957686346	0.393348162766764	0.362414663838652	0.408074687925316	0.48979510593823	0.357612826320679	0.584094589736674	0.371549003355478	0.39886410301703	0.558304370414904	0.361648060513323	0.414617531595285	0.469228397773152	0.521938047125214	0.195537894190519	0.440826404759003	0	0.760247501152896	0.254568346857879	0.288955241576829	0.493937872040756
Gelse-mpi.v2.3-MPIG027950	0.0393585303672872	0.165963056215433	0.135130761983377	0.684213204494202	0.478163213792929	0.634484906081325	0.111812931687383	0.437868154411716	0.114518361307229	0.0788053866120531	0.862733821320835	0.0875119281219704	0.17688817624598	0.329464326546697	0.172257802459686	0.126368742773081	0	0.632228834486065	0.497104987201357	0.232291903909609	0
Gelse-mpi.v2.3-MPIG027960	0.0547018188297137	0.0245638718393178	0.0228708776852052	0.0666656296240841	0.0614436415024337	0.0412116204436048	0.0615923241425532	0.0144958645585137	0.0568429629876075	0.0881875879117635	0.0465477377758756	0.725765613934097	0.172914720624898	0	0	0.804613723033359	0.440507439202417	0	0	0.322233202669789	0
Gelse-mpi.v2.3-MPIG027970	0.212499713270153	0.15515518332468	0.220066126171557	0.208417977847109	0.251137321474093	0.242345362510488	0.142950750160113	0.238549825638289	0.105054544597248	0.209850789277287	0.222337096886861	0.256522919065599	0	0.212892999419966	0	0.298631072793266	0.327465170279819	0.405890660645266	0.0935680937159576	0.11458884409428	0.228919911042282
Gelse-mpi.v2.3-MPIG027980	0.43484100436476	0.238693618426318	0.210822179347976	0.180610073341375	0.263461839239714	0.300890228921041	0.41621717412115	0.198680926441326	0.722769151542133	0.191540956853023	0.398933579625527	0.227355032856027	0.448513255678975	0.198252038040166	0.445620647412846	0.399122823112555	0	0	0	0.626052114473048	0.217168620389279
Gelse-mpi.v2.3-MPIG027990	0.0713775066724604	0.860355171298445	0.687514148868784	0.692172622072674	0.574220626623152	0.108907965017626	0.0657565933935902	0.335305687707043	0.126062056956228	0.633100205222777	0	0.505160848716659	0.604767266401778	0.574689437289618	0	0.353103845541758	1.01077827276009	0.20965937771336	0.298660717275791	0.212443320002138	0
Gelse-mpi.v2.3-MPIG028000	0.225066757988586	0.374366047617323	0.186526948180369	0.225087155089168	0.148519003905248	0.183348785321595	0.0873547175260235	0.276368865172196	0.16933602810202	0.172019270844097	0.376405748311839	0.379632479547183	0.188362497765986	0.394194552814522	0.291531721824639	0.158225392888421	0.219760836355199	0.0757318176545628	0.357823408390148	0.541644431605772	0
Gelse-mpi.v2.3-MPIG028010	0.240515322869808	0.106525043550089	0.177650580954515	0.166376064696125	0.264664603538819	0.273943100438692	0.363804550533427	0.219783003579237	0.342028638250624	0.0939029227286921	0.174773382958397	0.140515694315929	0.323324739813685	0.140377094451224	0.373557537400948	0.169438314865547	0	0	0.156673538340588	0.125738326555858	0
Gelse-mpi.v2.3-MPIG028040	0.331650309693088	0.268951071297353	0.387466894423699	0.54800947742778	0.322074373913364	0.266376466059451	0.412347213634804	0.370506196849068	0.432693231238302	0.337372270938532	0.173661295178202	0.494672381489915	0.333213597233667	0.381394952360252	0.0677481311949641	0.629667396637376	0	0.125853999075213	0.159248460351989	0.39664643548357	0.234616957891714
Gelse-mpi.v2.3-MPIG028050	0.240311574201979	0.183607911272154	0.249260404348249	0.276291474659775	0.220077413556774	0.291208687196359	0.197279324698264	0.207530729323699	0.196322185049773	0.252297966440483	0.146725323160938	0.294649361259298	0.274454401136979	0.387811277831345	0.266224302789726	0.319675907562634	0.548047390438368	0	0.12154399041747	0.122729879582515	0
Gelse-mpi.v2.3-MPIG028060	0.0742124733115056	0.513388374282089	0.369586986266811	0.283107086643355	0.206537454832069	0.218608841421131	0.129675290062347	0.0567836016616228	0.0657873916517118	0.413685467213827	0.442853132476923	0.261442482347439	0.146869507174344	0.388634586587154	0	0.0510766810851688	0	0.205750045157133	0	0	0
Gelse-mpi.v2.3-MPIG028070	0.0741360088241912	0.118602199693411	0.164252073767989	0.150985575635594	0.107735379692093	0.0726644424807791	0.197410866350372	0.0533434628927791	0.0284608416529533	0.146283300598851	0.103302624100998	0.139763019869896	0	0.0842056782721388	0.0890886301165305	0.276528893134099	0.230686191934383	0.132457961705484	0.420366213771029	0.263624557751103	0
Gelse-mpi.v2.3-MPIG028080	0.0839549085895101	0.212398633331894	0.159982088889102	0.169709643002891	0.261769725580594	0.16428878765259	0.432642815379568	0.147052277031617	0.0795525135270518	0.139183052683757	0.216686967851458	0.2174660667596	0.157503864738885	0.426142819628146	0.158490485832309	0.338181240232704	0.327465170279819	0	0	0.309862129516836	0
Gelse-mpi.v2.3-MPIG028090	0.0279508190129224	0.0802391033554958	0.0921589285588354	0.0518073948095999	0.0176390181111312	0.0381013514479754	0.0568584903503012	0.0381562824561966	0.110954706702847	0.126474975875911	0	0.0649437296608621	0	0	0	0.0301934337027408	0	0	0.364673110045079	0	0.217168620389279
Gelse-mpi.v2.3-MPIG028100	0.416292992470993	0.300035815752965	0.281486691818491	0.332612693109478	0.258688962298149	0.343618274547835	0.269140781634757	0.35822733192605	0.422311948927086	0.319846830485736	0.199901531907526	0.29893684083776	0.160711449224756	0.23413111569978	0.473079058458976	0.315661317679209	0	0.322874381429411	0.176800224162924	0.0963356493956603	0.189227632916454
Gelse-mpi.v2.3-MPIG028110	0.132427843817267	0.162158376989848	0.186904712803179	0.184751437921631	0.221005904625904	0.224717984683582	0.177137651915889	0.173711771368272	0.0939806065485577	0.255790276399042	0.378451109522066	0.164118117090956	0.265436633814598	0.135570975818427	0.343187303495184	0.304745783277598	0	0.275560615191093	0.403732117571165	0.241940194201614	0
Gelse-mpi.v2.3-MPIG028120	0.35038276011026	0.213547896577262	0.568371104763232	0.374069522382896	0.4019820992613	1.05548488992956	0.805516969017451	0.535703668016146	0.472159350715786	0.370659376069728	1.23137894452842	0.212193110818749	0.391530183829791	0.274005053340164	0.0674928875098811	0.303641648290774	1.19963957577019	0.480125937553388	0.686953336367031	0.390290577057799	0.189227632916454
Gelse-mpi.v2.3-MPIG028130	2.14578766607329	1.67268838702501	2.51971161715419	2.10205062186252	2.06659113906989	2.68424467889539	1.76023057623901	2.35755325933572	1.98859702238605	1.9332701732675	3.02335752914983	1.77301606157017	1.42368369584422	1.46990948316799	1.69027149252248	1.51755392439212	1.91095350110694	2.44754118398964	1.90952565071185	1.7045521136309	0.681286684730613
Gelse-mpi.v2.3-MPIG028160	0	0.0133613946575882	0.0108548998433827	0.0121198914186244	0	0.154543501621062	0.657253032818284	0	0	0	0	0	0	0.0348968372848141	0	0	0	0	0	0	0
Gelse-mpi.v2.3-MPIG028180	0.00689981485996153	0.00947594154882937	0.0389184268691823	0.063913273832264	0	0.112104769042101	0.101390603438037	0.00823833751160788	0.0134027626628626	0.0420904233642094	0	0.0453748154962176	0	0	0	0	0	0	0	0	0
Gelse-mpi.v2.3-MPIG028190	0.180873404162332	0.579989941984576	0.756498540824062	0.746312317031137	0.783886019230243	0.642600030622911	0.361250311668269	0.579699004704088	0.344220138686494	0.892963620749811	0.837508092830354	0.27365769119478	0.138460712742937	0.544622567280187	0.770154879418359	0.49459443820084	0.506250253739239	0.235450356121103	0.527907776022711	0.244526277623052	0.857123167218664
Gelse-mpi.v2.3-MPIG028200	0.0117510165355188	0.0256846496255492	0.0322513368551884	0.0431139621116162	0.0334088721323821	0.054562372206743	0	0.0529350278220146	0.0162210610742926	0.144308893416187	0	0.0280180597301302	0	0	0.0756298179963781	0.0868695182017202	0.558302558173343	0	0.107928331967562	2.62390347789585	0
Gelse-mpi.v2.3-MPIG028210	0.223932028046397	0.647265835325793	0.670732122499703	0.486005279433088	0.639483878171347	0.602632507795336	1.11706973319957	0.130549368167671	0.0412192666064202	0.742546967503293	1.12867913096835	0.633406079036067	0.600776900959782	0.786303626625624	0	0.309387602830877	0	0	0.146521641538646	0.83077117433333	0
Gelse-mpi.v2.3-MPIG028220	0.0321189026905417	0.0126472064212933	0.0163832810318296	0.0279632862068655	0.014635035776545	0.30774389594855	0.549908242442562	0.00740134470708415	0.039637274091829	0.0266827642269808	0.198142005342384	0.178334096507664	0.228478644942093	0	0	0.0585813097446011	0	0	0	0	0
Gelse-mpi.v2.3-MPIG028230	0.428383162548819	0.542415860266854	0.437698100648961	0.466447021271245	0.483675757253156	0.561643830494207	0.602135555736663	0.486340343946561	0.524833988255647	0.471648392608132	0.410388318161102	0.33833569519072	0.226429985860452	0.770534533066086	0.301275418188633	0.362007910106392	0.655460624711211	0.295537045014426	0.837063891400964	0.507696179860273	0.525732223729325
Gelse-mpi.v2.3-MPIG028240	0.549997464223436	0.407776789060211	0.293921973650504	0.407738306709807	0.431209812958519	0.51955871777797	0.37381128776426	0.236342779772108	0.670598764086839	0.435461428538318	0.0702615010136469	0.268269093061331	0.150292763189335	0.436029374104191	0.398775643095908	0.314785316221009	0.793410460569772	0.288076610079928	0.187299716370817	0.129489863673338	0
Gelse-mpi.v2.3-MPIG028250	0.599168869724759	0.530274502316894	0.649247148838992	0.52500280020442	0.548885696021155	0.720776852628093	0.757417057757672	0.686852260506693	0.552790409843121	0.656470834172111	0.434987570091877	0.606156488034656	0.807756972155803	0.29650969898634	0.48212872674185	0.703400398218438	0.626998046747193	0.672463999236294	0.439585591841205	0.454152490369971	0.903939093764081
Gelse-mpi.v2.3-MPIG028270	0.135755726422624	0.194723974054375	0.148953984760609	0.0873433349651217	0.120904255563928	0.172361054777695	0.0408988054635146	0.125320953384665	0.066049436029875	0.135049581804016	0.175631729520147	0.207619660523106	0.146313534990467	0.13261036242501	0	0.101539056250631	0	0.145946152895291	0.0957192016634806	0.268295197843233	0
Gelse-mpi.v2.3-MPIG028280	0.277145259163551	0.322258190719173	0.247987259424627	0.409065236328191	0.507451152618877	0.427331721496726	0.215578136193693	0.438667269572964	0.375553972320976	0.459856289919302	0.429385738682892	0.231755089052372	0.534103796764315	0.254250307713784	0.14627121592103	0.160116323780902	0.254842904396473	0.243311266220705	0.242649275022357	0.0977253686028052	0
Gelse-mpi.v2.3-MPIG028290	0.653450696872235	0.702524181814429	0.726758318030426	0.546137739564799	0.570094865016823	0.774367453929731	0.74686219172888	0.630548287222967	0.637198264265289	0.824322731731151	0.803532914224678	0.547101473107722	0.819863397041195	0.536058022833994	0.613123179603392	0.528181695257335	0.595924259402955	0.869156648980814	0.965040872548374	0.472481139061497	0.311440275524503
Gelse-mpi.v2.3-MPIG028300	0.0994833405562932	0.120402765721432	0.113560805044693	0.0519049030117636	0.174474200042668	0.234996588939632	0.245632471429637	0.0510455578441357	0.0551804893769688	0.0491812918442028	0.0596636343568858	0.135695312700737	0.205664106554935	0.262612625163041	0	0.117725698861148	0	0.125853999075213	0	0	0
Gelse-mpi.v2.3-MPIG028310	0.0184807688632714	0.0930300838087675	0.0698920837787104	0.0280204902281827	0	0.0137621513550374	0.0475898625751283	0.0242978102940375	0	0	0.097737795389954	0.0190547284155804	0	0.0511657178197804	0	0	0	0	0	0.0742505537674863	0
Gelse-mpi.v2.3-MPIG028320	0.0430258932373673	0.232151180839343	0.23841756769765	0.130199059353061	0.0662362083069944	0.325247082687762	0.651250819227746	0.124503817837748	0.00893721697045617	0.0507418941542098	0.897113954938336	0.225296198083008	0.123606049408279	0	0.0756653147539093	0.0520051456737824	0	0.175001891630562	0	0.14403823660082	0
Gelse-mpi.v2.3-MPIG028330	0.0582782825765659	0.186941460710987	0.130224658631696	0.12187615258399	0.105063322164601	0.384511402754212	0.168821051372879	0.168936933309952	0.0465049989198846	0.180562697501366	0.159645556477472	0.0665158272702845	0	0.0583776768759888	0	0.0698058332928288	0	0.531678307951013	0	0.421841162364187	0
Gelse-mpi.v2.3-MPIG028340	0.504549174503916	0.763200640410327	0.655154263670543	0.796115807114767	0.922782038267757	0.800333288919573	0.631319836893157	0.635059573192218	0.530962972059131	0.75089266288213	0.429233327225026	0.546116858369635	0.531816648226303	0.758874051163481	0.180275454407922	0.616599232693165	0.676389492944624	0.506741334737605	0.63441486906054	0.109264583007801	0.770673453078089
Gelse-mpi.v2.3-MPIG028350	0.051786825506189	0	0	0	0.00943903677805512	0.0694455885512301	0.129194761755285	0.0082083936494003	0.0648910461497767	0.0879038247114113	0	0	0	0	0	0	0	0	0.347077456705235	0	0
Gelse-mpi.v2.3-MPIG028360	0.454992027437856	0.668806052452786	0.875646707790043	0.689704606338319	0.656476901541	0.800480679765609	0.738801729513526	0.607754293229477	0.356579600178236	0.694963272228582	0.87578790776058	0.38468132247176	0.352350701043743	0.298182841383104	0.699041586330071	0.554770180947269	0.697555796613591	0.749728223927789	0.788014838036404	0.677430081213855	0.267354879224936
Gelse-mpi.v2.3-MPIG028370	0.971574643546977	0.891080866697851	0.82554359323922	1.30528906795371	1.04738982614563	1.19182855556074	1.01115190254677	0.995790893451169	1.18464204978112	1.11251479015885	1.05477296268831	0.765761904140838	1.16354322381958	0.990011728179507	1.00496649118933	0.688138303751801	1.23490456163968	1.32015413216135	1.12901557794792	0.750370742592843	0.585467871980075
Gelse-mpi.v2.3-MPIG028380	0.103909420059374	0.0951191138229129	0.0352063523877723	0.0409934267528366	0.0644522942932063	0.0762642375178389	0.0623215634828305	0.0726680073736229	0.153450310370432	0.0718954867870345	0	0	0	0.0515386734359495	0.174682665145301	0.0942563335644117	0	0.395529224434222	0.170987892972139	0	0
Gelse-mpi.v2.3-MPIG028400	0.311901295726125	0.423251391130202	0.499522371807479	0.449148749482124	0.515485658691246	0.65403480877368	0.608646995775524	0.527003632168914	0.287204190335902	0.503183039727619	0.525917486945017	0.761170662173837	0.307082800269977	0.238179309066067	0.265655475148567	0.610382097925089	0.722709254506399	0.771574814170351	0	0.69464709126387	0.478100777683189
Gelse-mpi.v2.3-MPIG028410	0.44615680854741	1.23505916501039	1.07797998089637	0.785196671141645	1.15592460377635	0.362435783103919	0.458479619204188	0.784887267696546	0.438909568612878	1.19069610296006	0.322181660751401	0.703790353036225	0.581241918366541	1.47715422063972	0.510652123732066	0.851569370995549	0.748856265229686	0.393978560661138	0.666502217938726	0.619402940649274	0.189227632916454
Gelse-mpi.v2.3-MPIG028420	0.0137523483214242	0.0455958726384385	0.0195636638941006	0	0.0130271069690953	0.0594508710533931	0	0.0101924382663101	0.0280287094983826	0	0	0.0463991185785889	0	0.0831443731921996	0	0	0	0	0	0	0
Gelse-mpi.v2.3-MPIG028430	0.325258714649397	0.298430792909752	0.269260935104305	0.281795997463579	0.29668509556772	0.258266285138367	0.386071237437332	0.264413997732651	0.520470823131042	0.215465536981052	0.357875254296679	0.208150307164202	0.0557800644197318	0.339410548736274	0.181182076326697	0.093830801627086	0	0.334509095089946	0.540029193424038	0.452756025656785	0
Gelse-mpi.v2.3-MPIG028440	0.153876186410003	0.13910035986629	0.125122159932715	0.12723366971903	0.0801777573878382	0.114556857277253	0.101733305097732	0.0732351224487341	0.138486239072106	0.215452794838483	0	0.0590135716414068	0.427000096062727	0.060371638136194	0.13476411395856	0.108238867496107	0	0	0	0	0
Gelse-mpi.v2.3-MPIG028450	0.0588835452354395	0.0676332195565699	0.0506183918302908	0.122095520696665	0.0468577476030412	0.0541230002981438	0.0657526843488263	0.102112855750825	0.0392687276201272	0.072285812033021	0	0.0523866447873022	0.126127386966625	0	0	0.0589749451946746	0	0.145854456751306	0.218552103452928	0	0
Gelse-mpi.v2.3-MPIG028460	0.149460300843969	0.170272762688146	0.255540062618295	0.200943063681983	0.161007916519567	0.175588736995446	0.242567395939415	0.266327995458458	0.193899316235232	0.173696164198369	0.257267179932313	0.247936275326259	0	0.161914637830941	0.227863669833101	0.252250643426222	0	0	0.348687922740026	0.461062218830473	0.437646758644237
